ISBN,正书名,作者,出版单位,出版时间,其他责任者,定价(元),装帧方式,开本或尺寸,副书名及说明文字,丛书名,分册名,分册号,正文语种,版次,市场分类,学科分类,中图法分类,CIP核发时间,主题词,入选书单,内容摘要
9787122381064,超有趣的儿童乐理,"韩艺兰, 编著",化学工业出版社,2021.3,,69.00,平装,21 * 30,,,,1,中文,1,科普/百科,艺术学,J613-49,2020-12,基本乐理; 儿童读物,,《超有趣的儿童乐理》一书主要针对少年儿童编写，是一本初级入门时期使用的儿童乐理教程。本书非常注重孩子在乐理学习当中的兴趣问题，在书中配合了许多漂亮的插画帮助孩子学习。这些插画起到的不仅是装饰性作用，而且具有非常强的教学实用性，它们和正文内容完美地配合在一起，组成了一本非常富有趣味性的教材。全书分为三个分册，每个分册各有9课的内容，并配有练习题。这些练习题通过涂色、连线、贴贴纸等等方式，让孩子远离枯燥的做题，在玩耍中掌握乐理知识。
9787516197493,征服西伯利亚,"(俄罗斯) M.M.齐保鲁哈, 著",中国社会科学出版社,2017.6,"杨海明, 译",85.00,平装,24 *17,从叶尔马克到白令,,,,中文,1,世界史,历史学,K512.07,2017-02,俄罗斯; 历史; 研究,,本书介绍了俄国自11世纪中叶开始到18世纪末越过乌拉尔山向东进发，征服、殖民西伯利亚和远东的历史。本书最大的特点和价值在于，它是一部详细并且完整介绍哥萨克东扩的专著。另外，作者在运用人类学、考古学、地理学、语言学的方法对丰富的俄国和外国的文字资料、图片、考古发现、当事人的回忆等进行梳理、分析之后，对于俄国征服西伯利亚和远东的历史不乏新的见解，甚至提出了与前人不甚相同的观点。对于我们了解相关历史事实及研究动态，具有参考价值。
9787544862363,主题公园,（英）贝基·威尔逊，著,接力出版社,2019.11,（以）阿维埃尔·贝兹尔，绘；余琛琛，译,26.80,平装,22*29,,孤独星球,,1,中文,,手工/游戏,体育科学,G898.2,2019-08,智力游戏; 少儿读物,,《主题公园》这本书紧密围绕“主题公园”这个主题，带小读者开启一场充满创意、好玩有趣的动物园之旅，在探险的过程中，读者将了解主题公园里的每一样刺激好玩的游乐设备，比如过山车、旋转木马、海盗船等一系列有意思的话题，并完成各种有意思的贴纸创作和益智游戏。
9787577219592,给孩子讲社会,"贾文娟, 著",华中科技大学出版社,2025.9,,36.00,平装,15 * 21,,,,,中文,1,科普/百科,社会学,C91-49,2025-07,社会学; 儿童读物,,此书所述社会，系由人类组成的群体，他们或居于同一地域，或具有相近的文化特质，如语言、习俗等。社会之内涵亦包括制度，如政府、教育、医疗和法律等。在这本书里，我们将跟随贾文娟老师，深入探讨周边社会现象。我们会认识不同的家庭模式，了解友谊和团队合作的重要性，探索学校、公园甚至超市里人们的互动规则。本书以通俗易懂的语言，解释了社会是如何运作的，人们是如何在社会中相互帮助、学习和成长的。通过有趣的故事和活动，小读者们不仅能够学习社会学的基本知识，还能培养他们的观察力和思考力，从而更好地融入社会，实现个人成长。
9787553818924,曾国藩的正面与侧面,张宏杰,岳麓书社,2023.9,,69.80,平装,16*23,,,,4,中文,1,史家名著,历史学,K827=52,2023-06,曾国藩（1811; 1872）; 人物研究,,本选题为《曾国藩的正面与侧面》系列的第四本，这本书更加深入地分析了曾国藩的个人经济生活，以及相关的清代经济社会状况、俸禄制度、财政制度。作者在这本书里重点解读曾国藩的账簿和湘军创业的财政密码，从经济角度描摹出曾国藩持续奋斗的人生之道。曾国藩怎样筹集学费、赶考路费和进京做官的经费？他做京官期间为什么会欠下巨债？开销都花在了哪里？他一生总收入是多少？他做了怎样的制度设计？他如何处理官场上复杂的人情世故？作者从纵向上通过曾国藩的“京官时期”“湘军时期”“总督时期”来观察其及家族经济生活的变化，从横向上通过分析传统时代低薪制与京官生活来源，士大夫的个人性格、理学修养与经济操守的关系等展现晚清经济社会生活的多个侧面。
9787530754610,幸福是不是猫吃鱼,"金珠, 编著",新蕾出版社,2013.12,,20.00,平装,17×24,,中国哲学启蒙读本,,,中文,1,儿童文学,哲学,B82-49,2012-05,幸福－儿童读物,,本书是“写给孩子的中国哲学启蒙书”的一种，以层层哲理剖析辅以中国哲学典范故事讲述了中国哲学中的幸福观念。什么是幸福，构成幸福的诸多要素与幸福的关系，幸福的多样性，幸福与不幸的对立统一关系，人如何才能感知幸福。
9787531096474,写给孩子的趣味中国历史,高了高,河北美术出版社,2018.12,,268.00,平装,15 * 21,上古-秦末,,上古-秦末,1,中文,1,科普/百科,历史学,K209,2018-12,中国历史; 上古; 秦代; 儿童读物,,《写给孩子的趣味中国历史》全书310余篇内容，原创精彩漫画插图约700幅，为孩子们描绘了华夏历史的一个大致轮廓。这套书通俗易懂、生动有趣，目的是从孩子阅读历史的实际出发，激发起他们对历史学习和阅读的兴趣。这套书中生动有趣的历史故事，有趣的漫画插图，不仅能让孩子们了解华夏历史，还能提高孩子们对历史的辨别能力，培养他们对历史是非的判断能力，增长孩子们的智慧，利于其健康成长。
9787521760880,数星星,（美）洛伊丝·劳里，著,中信出版社,2025.1,吴华，译,35.00,平装,15 * 21,,,,,中文,1,儿童文学,文学,1712.84,2023-11,儿童小说; 长篇小说; 美国; 现代,,这是一部创作于1989年的儿童小说，讲述了发生在丹麦被占领时期，两个小女孩之间的故事，正直勇敢善良的丹麦人帮助自己国内的犹太人逃离丹麦的故事，获得了1990年美国纽伯瑞儿童文学奖。作为一部讲给十来岁、十几岁孩子的故事，作者从历史的细微处着手，从告诉德国士兵“我们都是国王的卫兵”的男孩，到危急时刻挺身而出，为朋友逃离保驾护航的小主人公安娜玛丽，再到不惜冒着生命危险用自己的渔船将犹太同胞送到海峡对面的渔民们，无不体现了人性的尊严。而这也正是作者希望通过这个故事告诉小读者的——永远要有一颗博爱的心，并勇敢地追求正义。阅读年龄7-12岁
9787571519063,传奇小子,(美)杰里·斯皮内利,晨光出版社,2024.3,"徐涵, 译",35.00,平装,15*21,,,,,中文,1,儿童文学,文学,1712.84,2023-04,儿童小说; 长篇小说; 美国; 现代,,这是一部美国当代长篇小说。在一个小镇上，有白人，也有黑人，白和黑不可调节，就像清晨与夜晚互补交融。人们都严守着黑与白的界限，唯有麦基除外。他是一个外来者，没有家，因而他哪里都不属于，这给了他极度的自由，让他随意地游走，毫无束缚地想象。他常常看不清楚自己，不知道自己分属于黑白的哪个阵营，但他知道生命本该平等。于是，他像生活在另外一个平行时空里，言行疯狂，富有传奇色彩。他跑得比狗还快；面对小镇上最厉害的投手，他也能打出全垒打；他能解开领所有人望而却步的绳结。周围的人都认为他是个疯子。但这并不是他成为传奇的全部原因。他酷爱阅读，热情又善良，内心孤独却温暖，充满力量和希望。凭着这些特质，他最终结束了无依无靠的流浪生活，为自己找到了一个家，在这个家里，有黑人也有白人，他们只是肤色不同，内心一样良善。
9787519754341,漫画民法典,"陈沐, 崔岩, 编绘",法律出版社,2021.5,,38.00,平装,15 * 21,,七彩漫画民法典丛书,继承编,1,中文,1,民法,环境科学技术及资源科学技术（原名为环境科学）,D923-49; D923.5-49,2021-03,民法－法典－中国－通俗读物；继承法－中国－通俗读物,,本书是甘肃政法大学《漫画民法典》系列漫画之一，本书以民法典继承编为框架，以漫画形式对民法典继承编重点法学理论、法条规定进行讲解剖析。用图文并茂的形式，把法律知识详细解读，所配插图不但生动形象，还融入时尚元素，风趣幽默，在辅助理解的基础上，大大增强了可读性，真正做到了人民群众喜欢看、看得懂、看完能用，切实增强了普法工作的针对性和实效性，从而达到了不断提升全体公民法治意识和法治素养的目的。本书分为一般规定、法定继承、遗嘱继承和遗赠、遗产的处理四个章节。
9787571519056,牧羊犬兄妹,（美）辛西娅·沃伊特,晨光出版社,2024.4,宋蕾，译,28.00,平装,15 * 21,,,,1,中文,1,儿童文学,文学,1712.84,2023-05,儿童小说; 长篇小说; 美国; 现代,,本书由美国儿童文学辛西娅·沃伊特所著，并于2008年俄克拉荷马州塞阔雅儿童文学奖，讲述了一位农场主和妻子收养了一对牧羊犬兄妹，并为其取名安格斯和莎蒂。安格斯和莎蒂是一对牧羊犬兄妹，但这并不意味着他们是一样的。安格斯是黑白相间的，体型更大。他是一只善良、勇敢、聪明的狗。另一方面，莎蒂是红白相间的，很小。她学东西不太快，也不太听话。安格斯认为她害怕一切，但莎蒂知道那不是真的，她只是和他不一样。后来因为参加训犬比赛，安格斯终于明白，即使莎蒂和自己不一样也没关系，因为他们本就是两个独立的生命，不必追求相同。
9787121328299,博物馆惊魂夜,（法）埃娃·邦萨尔，著,电子工业出版社,2017.10,法国弗朗索阿工作室，绘；李想，译,148.00,精装,25*25,令人好奇的艺术,,,,中文,1,科普/百科,,I565.85,2017-09,儿童故事; 图画故事; 法国; 现代,,或令人毛骨悚然，或似有幽灵环绕，奇形怪状的雕塑。没错！博物馆里有时隐藏着一些令人不安的传世杰作！你会看到，所有时代最伟大的艺术家们没有等到万圣节派对就跑出来吓唬我们！让我们跟着小机器人找寻一下大师们从未展示的惊人之作，还有各种好玩的游戏，只为勇敢的孩子准备哦！
9787513361835,土木,"张明扬,著",新星出版社,2025.10,,66.00,平装,13*19,,,,1,中文,1,,历史学,K248.07,2025-09,中国历史; 研究; 明代,,《土木》是一部明代历史专题著作，关注“土木堡之变”前后的明蒙战争和关系，以也先、明英宗、于谦、王振等为主线，结合大量蒙古史料和明朝边军材料，放到草原与中原博弈的视野中，突破过往以人物忠奸贤愚评判的传统，重新审视这一改变明朝历史的事件。本书结合叙事与分析，采用非虚构历史的写作方式，不疾不徐，勾画出一幅军事攻防转换以及不同群体挣扎与求生的画卷。作者融入近年来最新的学术成果，对双方边缘群体在明蒙对决中的选择有精当叙述，别开生面。
9787547065105,给孩子们看的漫画法律启蒙书,"赵隆, 张晓冲, 编著",万卷出版有限责任公司,2025.1,,168.00,平装,17*24,,校园篇,,,中文,1,课外读物,环境科学技术及资源科学技术,D920.4,2024-07,法律; 中国; 青少年读物,,《给孩子们看的漫画法律启蒙书》是一套写给青少年的法律启蒙书。本套图书共分为四册，分别为社会篇、校园篇、社会篇、网络篇。本册图书为其中的一册，校园篇。本套图书从多方位、多维度的给青少年科普法律知识，让青少年能够知法、懂法、守法，还能用法律的保护自己、家人和朋友。整套书结构包含漫画剧场、校园援助站、法律小课堂，这三个环节从事件、解决方法和法律科普三个角度出发，通过事件分析解决办法和预防的方法，再通过事件分析找出里面涉及到的法律知识，让青少年明白事件可能会触及的法律或者已经触及的法律，也让青少年能够明白哪些法律条文能够助自己和家人免受不法分子的伤害，进一步扩展了法律知识的传播。
9787121480737,神奇的人体,"(日)工藤孝文, 主编",电子工业出版社,2024.7,"李飞菲, 译",69.80,平装,15*21,图解人体的惊人结构,,,,中文,1,人类故事,生物学,R32-49,2024-06,人体; 普及读物,,王尔德说：“爱自己，是终身浪漫的开始。”这本书一直在告诉你，你的身体有多么重要！关于人体，我们总是有很多疑惑，一些习以为常的机体运作，可能蕴含了大大的道理与乐趣。只有懂得身体，才会产生“要重视啊”的心境。这是一本讲解人体知识的趣味科普书，书里的95条人体知识，包括人体构造、抗衰、减重、脱发、运动、睡眠、情绪等。四色印刷，简短的文字搭配简洁的漫画图与各种图表，力求阅读明晰、有趣。读一读，把“爱自己”这条准则持续做下去吧！
9787554121078,中国古代兵器图鉴,"于孟晨, 刘磊, 编著",西安出版社,2017.4,,72.00,平装,19 * 26,,中国兵器文化研究丛书,,,中文,1,文化研究,考古学,K875.82,2017-04,兵器(考古); 中国; 图集,全国中小学图书馆（室）推荐书目,本册详细地回顾了各类兵器的发展历程，并按照形制、功能以及制造年代等依据以次对长兵器、短兵器、远射兵器、软兵器、暗器、防护具、火器、战车战船、攻守城器械九大类中具有典型性和较强文化价值的兵器予以展示和描述。
9787521627961,“典”亮生活,最高人民检察院第六检察厅，法君传媒，著,中国法制出版社,2022.8,,28.00,平装,15 * 21,,漫画民法典,,二,中文,1,民法,环境科学技术及资源科学技术（原名为环境科学）,D923.05,2022-08,民法; 法典; 案例; 中国,,民法典是一部社会生活的百科全书，是一部人民民事权利的保护法典。本书旨在让民法典走到群众身边、走进群众心里，帮助大众更方便地了解民法知识。全书精心选取民法典总则编和各分编以及民法典司法解释中与民生密切相关的知识点，共计20个案例，并根据民法典的相关规定对案例予以解读，明确法律关系，解决法律纠纷，以更好地理解、学习、适用民法典的相关规定。本书通过生动有趣的案例与图画帮助人民理解民法典的基本精神与原则，普及民法典中的法律常识。
9787558919572,稻草人,"(法)雷洁·迪利, 图文",少年儿童出版社,2024.10,"(法)克里斯多夫·布沙尔, 上色；范炜炜",38.00,精装,23*29,,仙人掌拥抱生命图画书,稻草人和小鸟,1,中文,1,儿童文学,,I565.85,2024-05,儿童故事; 图画故事; 法国; 现代,,《稻草人》系列丛书共有3本，这是其中的第1本。这是一套充满温情、非常特别的图画书，故事的主角是一个善良的稻草人。农夫为了不让小鸟来偷吃他刚播下的种子，在田里插了一个稻草人。没想到，稻草人竟有了生命。但活的稻草人也无法把小鸟吓走，小鸟看到他一点也不害怕，这让稻草人很苦恼。稻草人无计可施，可同时他又挺同情小鸟，觉得如果不让它们吃，它们就会饿肚子。稻草人觉得自己很没用。就在这时，小鸟们突然受到惊吓一哄而散，稻草人以为是自己的功劳，没想到原来是猫吓走了小鸟。稻草人向猫请教，依旧无果。这时，一阵风把稻草人的帽子刮到了树上，他爬树取帽子的时候，顺便救了一只从鸟窝里掉落的鸟宝宝。而他自己，因为没站稳，从树上掉到了地上，把脖子摔断了。鸟宝宝拼命呼救，把小鸟们都叫来了，大家齐心协力，帮稻草人重新装上了脖子。重获新生的稻草人，和小鸟成为了好朋友。
9787221128645,说说图画,（加）佩里·诺德曼，著,贵州人民出版社,2018.4,陈中美，译,68.00,平装,17 * 23,儿童图画书的叙事艺术,,,,中文,1,幼儿启蒙,文学,I058,2015-12,儿童文学; 图画故事; 阅读辅导,,这是一本教给孩子如何阅读图画书的指导书。书中以多种经典图画书为例，同时运用孩子最能够理解的语言，深入浅出的向读者娓娓道来图画书的艺术与魅力。同时配有大师级作者埃贡·马蒂斯的插图，使这本书更具有独特的魅力！
